station_id,station_name,basin,country,latitude,longitude,date,year,month,day,day_of_year,rainfall_mm,river_level_m,soil_moisture_percent,temperature_celsius,flood_risk_score,flood_event_occurred,severity_level,season,monsoon_season,data_quality_score
ASIA_0025,Pandu,Brahmaputra,India,26.581,88.5394,2009-03-08,2009,3,8,67,6.23,3.57,23.81,9.11,2.44,0,Low,Spring,0,0.915
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2010-11-14,2010,11,14,318,4.76,3.16,28.02,28.95,1.89,0,Low,Autumn,0,0.917
ASIA_0025,Pandu,Brahmaputra,India,26.581,88.5394,2015-11-10,2015,11,10,314,3.28,3.01,26.49,33.25,1.0,0,Low,Autumn,0,0.89
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2004-10-06,2004,10,6,280,32.33,7.96,47.78,35.56,4.92,0,Moderate,Autumn,1,0.888
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2018-02-19,2018,2,19,50,6.74,2.86,12.6,13.23,1.63,0,Low,Winter,0,0.967
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2017-01-30,2017,1,30,30,5.13,3.28,15.92,12.86,1.85,0,Low,Winter,0,0.948
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2007-10-08,2007,10,8,281,33.28,8.55,61.31,33.52,6.18,0,High,Autumn,1,0.988
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2016-12-13,2016,12,13,348,9.68,4.5,31.55,23.05,3.2,0,Moderate,Winter,0,0.932
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2020-09-02,2020,9,2,246,29.69,7.05,52.35,35.95,5.51,0,High,Autumn,1,0.972
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2009-06-06,2009,6,6,157,17.81,7.6,50.67,20.45,4.72,0,Moderate,Summer,1,0.947
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2013-03-01,2013,3,1,60,11.78,4.09,26.75,10.49,2.75,0,Low,Spring,0,0.91
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2014-06-03,2014,6,3,154,17.4,6.97,41.05,18.09,3.88,0,Moderate,Summer,1,0.936
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2000-11-28,2000,11,28,333,20.38,5.98,38.34,24.49,3.65,0,Moderate,Autumn,0,0.925
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2017-10-07,2017,10,7,280,33.14,8.16,54.89,33.68,5.08,0,High,Autumn,1,0.928
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2004-09-14,2004,9,14,258,28.47,6.75,50.82,34.96,5.28,0,High,Autumn,1,0.907
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2016-07-18,2016,7,18,200,155.56,19.07,100.0,29.01,8.85,1,Extreme,Summer,1,0.977
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2004-03-12,2004,3,12,72,4.17,2.7,15.42,9.58,1.78,0,Low,Spring,0,0.94
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2023-11-22,2023,11,22,326,5.72,3.11,22.83,25.18,2.14,0,Low,Autumn,0,0.977
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2002-09-15,2002,9,15,258,32.2,6.82,58.4,35.76,5.59,0,High,Autumn,1,0.931
ASIA_0025,Pandu,Brahmaputra,India,26.581,88.5394,2006-10-01,2006,10,1,274,32.13,6.99,62.63,31.94,5.04,0,High,Autumn,1,0.917
ASIA_0025,Pandu,Brahmaputra,India,26.581,88.5394,2021-02-11,2021,2,11,42,10.83,5.04,24.57,11.61,3.36,0,Moderate,Winter,0,0.956
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2023-12-12,2023,12,12,346,12.07,4.15,21.21,24.76,2.77,0,Low,Winter,0,0.929
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2024-10-31,2024,10,31,305,33.44,8.35,52.17,32.79,6.06,0,High,Autumn,1,0.903
ASIA_0025,Pandu,Brahmaputra,India,26.581,88.5394,2023-09-03,2023,9,3,246,30.93,6.69,51.73,33.8,5.36,0,High,Autumn,1,0.97
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2018-10-13,2018,10,13,286,32.63,6.23,55.41,35.04,4.98,0,Moderate,Autumn,1,0.912
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2014-06-02,2014,6,2,153,18.25,6.18,44.64,17.46,4.37,0,Moderate,Summer,1,0.953
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2017-04-02,2017,4,2,92,4.01,5.72,19.26,5.67,2.61,0,Low,Spring,0,0.986
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2010-11-14,2010,11,14,318,5.54,3.52,36.69,31.53,2.89,0,Low,Autumn,0,0.914
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2003-09-02,2003,9,2,245,29.17,8.23,56.04,36.63,5.34,0,High,Autumn,1,0.894
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2010-01-12,2010,1,12,12,9.96,3.14,22.75,17.9,2.72,0,Low,Winter,0,0.919
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2018-06-01,2018,6,1,152,18.39,8.0,44.34,17.71,4.8,0,Moderate,Summer,1,0.895
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2004-08-20,2004,8,20,233,25.52,6.86,47.8,33.82,4.38,0,Moderate,Summer,1,0.908
ASIA_0025,Pandu,Brahmaputra,India,26.581,88.5394,2008-08-30,2008,8,30,243,25.29,6.68,50.03,34.5,4.61,0,Moderate,Summer,1,0.897
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2015-09-12,2015,9,12,255,30.15,8.4,58.35,36.87,5.95,0,High,Autumn,1,0.97
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2017-03-22,2017,3,22,81,9.73,3.11,22.45,11.76,2.61,0,Low,Spring,0,0.942
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2000-09-30,2000,9,30,274,28.22,6.4,51.92,34.25,4.49,0,Moderate,Autumn,1,0.958
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2014-08-24,2014,8,24,236,25.43,7.2,56.66,36.48,4.7,0,Moderate,Summer,1,0.974
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2010-01-04,2010,1,4,4,6.47,2.36,12.45,21.47,1.83,0,Low,Winter,0,0.91
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2002-05-13,2002,5,13,133,6.62,4.7,22.12,15.68,3.25,0,Moderate,Spring,0,0.89
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2021-07-17,2021,7,17,198,22.67,6.06,48.52,26.92,3.89,0,Moderate,Summer,1,0.95
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2002-09-14,2002,9,14,257,30.47,6.21,57.0,36.89,4.81,0,Moderate,Autumn,1,0.93
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2017-11-23,2017,11,23,327,5.9,2.73,30.31,27.38,1.84,0,Low,Autumn,0,0.965
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2005-07-14,2005,7,14,195,21.69,5.9,59.09,30.14,4.47,0,Moderate,Summer,1,0.982
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2015-10-26,2015,10,26,299,33.82,7.05,60.62,32.33,5.82,0,High,Autumn,1,0.929
ASIA_0025,Pandu,Brahmaputra,India,26.581,88.5394,2013-01-05,2013,1,5,5,4.35,3.24,13.18,20.32,1.89,0,Low,Winter,0,0.921
ASIA_0025,Pandu,Brahmaputra,India,26.581,88.5394,2002-01-23,2002,1,23,23,13.1,5.21,23.22,13.45,2.81,0,Low,Winter,0,0.906
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2004-10-19,2004,10,19,293,31.41,6.3,53.88,34.61,4.45,0,Moderate,Autumn,1,0.884
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2011-03-02,2011,3,2,61,10.38,3.6,21.77,12.42,2.49,0,Low,Spring,0,0.903
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2014-12-04,2014,12,4,338,7.14,3.14,23.84,24.35,2.38,0,Low,Winter,0,0.89
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2024-03-28,2024,3,28,88,3.45,2.8,12.13,6.18,1.44,0,Low,Spring,0,0.967
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2016-09-18,2016,9,18,262,31.55,7.01,56.9,32.71,4.98,0,Moderate,Autumn,1,0.964
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2013-07-09,2013,7,9,190,141.01,16.88,100.0,29.91,8.93,1,Extreme,Summer,1,0.908
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2008-06-08,2008,6,8,160,19.06,7.15,47.52,20.83,4.4,0,Moderate,Summer,1,0.902
ASIA_0025,Pandu,Brahmaputra,India,26.581,88.5394,2004-02-04,2004,2,4,35,3.64,2.26,13.91,10.41,1.62,0,Low,Winter,0,0.972
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2000-12-11,2000,12,11,346,11.68,3.83,24.56,25.93,2.85,0,Low,Winter,0,0.967
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2011-10-19,2011,10,19,292,34.53,7.33,52.3,36.81,5.43,0,High,Autumn,1,0.903
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2023-09-18,2023,9,18,261,31.01,7.47,54.12,37.36,6.23,0,High,Autumn,1,0.89
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2012-11-27,2012,11,27,332,10.32,4.94,37.63,28.72,2.88,0,Low,Autumn,0,0.924
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2013-08-01,2013,8,1,213,24.85,7.69,49.85,31.48,5.17,0,High,Summer,1,0.884
ASIA_0025,Pandu,Brahmaputra,India,26.581,88.5394,2013-01-21,2013,1,21,21,9.85,3.43,19.45,17.32,2.47,0,Low,Winter,0,0.94
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2003-10-20,2003,10,20,293,39.57,8.12,58.35,32.34,5.2,0,High,Autumn,1,0.884
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2012-08-07,2012,8,7,220,27.64,8.01,56.95,33.91,5.49,0,High,Summer,1,0.909
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2001-12-19,2001,12,19,353,5.04,2.51,14.72,21.21,2.08,0,Low,Winter,0,0.989
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2022-12-04,2022,12,4,338,4.64,3.71,24.78,27.99,3.23,0,Moderate,Winter,0,0.884
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2012-02-28,2012,2,28,59,14.88,4.79,24.73,9.74,3.38,0,Moderate,Winter,0,0.988
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2007-03-11,2007,3,11,70,3.83,2.58,11.52,10.63,1.15,0,Low,Spring,0,0.985
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2022-05-20,2022,5,20,140,15.32,6.25,40.59,17.15,3.54,0,Moderate,Spring,0,0.984
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2002-10-27,2002,10,27,300,33.35,6.74,58.4,30.05,5.6,0,High,Autumn,1,0.967
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2009-09-15,2009,9,15,258,571.98,96.18,100.0,39.76,9.01,1,Extreme,Autumn,1,0.913
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2018-03-11,2018,3,11,70,5.81,3.3,17.6,10.29,2.4,0,Low,Spring,0,0.925
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2006-12-09,2006,12,9,343,4.95,2.36,21.99,25.47,1.64,0,Low,Winter,0,0.932
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2020-04-10,2020,4,10,101,13.72,6.98,30.81,11.26,3.98,0,Moderate,Spring,0,0.987
ASIA_0025,Pandu,Brahmaputra,India,26.581,88.5394,2012-07-18,2012,7,18,200,24.83,6.52,54.54,29.97,5.13,0,High,Summer,1,0.924
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2006-12-24,2006,12,24,358,4.13,2.87,25.37,21.27,2.15,0,Low,Winter,0,0.899
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2014-02-08,2014,2,8,39,8.84,3.42,19.92,12.21,1.78,0,Low,Winter,0,0.915
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2014-11-23,2014,11,23,327,7.88,3.32,21.5,31.81,1.99,0,Low,Autumn,0,0.942
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2001-09-19,2001,9,19,262,30.02,7.1,57.73,33.93,4.62,0,Moderate,Autumn,1,0.934
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2018-01-12,2018,1,12,12,3.46,2.86,14.89,15.49,1.47,0,Low,Winter,0,0.974
ASIA_0025,Pandu,Brahmaputra,India,26.581,88.5394,2020-04-28,2020,4,28,119,9.23,5.27,22.89,13.28,3.03,0,Moderate,Spring,0,0.957
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2022-11-12,2022,11,12,316,15.48,4.57,35.14,34.2,3.33,0,Moderate,Autumn,0,0.97
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2024-12-05,2024,12,5,340,15.27,5.02,33.57,26.92,3.06,0,Moderate,Winter,0,0.886
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2005-12-14,2005,12,14,348,7.39,3.6,27.07,21.48,2.74,0,Low,Winter,0,0.957
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2006-01-29,2006,1,29,29,7.22,3.23,14.85,16.28,1.89,0,Low,Winter,0,0.975
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2001-11-09,2001,11,9,313,18.69,5.56,42.72,33.11,3.69,0,Moderate,Autumn,0,0.913
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2017-02-04,2017,2,4,35,3.01,2.15,13.36,13.6,1.9,0,Low,Winter,0,0.948
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2000-10-28,2000,10,28,302,39.6,7.63,56.18,31.84,6.21,0,High,Autumn,1,0.886
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2009-11-21,2009,11,21,325,3.33,3.36,29.0,28.84,2.16,0,Low,Autumn,0,0.932
ASIA_0025,Pandu,Brahmaputra,India,26.581,88.5394,2024-11-06,2024,11,6,311,16.26,5.06,30.21,36.81,3.7,0,Moderate,Autumn,0,0.949
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2016-12-30,2016,12,30,365,2.61,2.62,27.13,18.41,2.42,0,Low,Winter,0,0.907
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2003-07-16,2003,7,16,197,20.93,6.49,49.73,25.33,4.47,0,Moderate,Summer,1,0.918
ASIA_0025,Pandu,Brahmaputra,India,26.581,88.5394,2014-10-16,2014,10,16,289,34.38,6.63,52.75,35.42,5.65,0,High,Autumn,1,0.94
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2010-05-08,2010,5,8,128,6.64,5.72,32.66,12.25,3.1,0,Moderate,Spring,0,0.884
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2001-06-29,2001,6,29,180,17.75,6.62,40.4,27.78,3.97,0,Moderate,Summer,1,0.926
ASIA_0025,Pandu,Brahmaputra,India,26.581,88.5394,2019-10-11,2019,10,11,284,36.86,7.39,57.78,35.07,6.56,0,High,Autumn,1,0.922
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2016-03-19,2016,3,19,79,2.98,2.44,11.25,9.32,1.63,0,Low,Spring,0,0.888
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2017-05-12,2017,5,12,132,7.17,6.05,34.18,15.35,3.47,0,Moderate,Spring,0,0.942
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2000-03-01,2000,3,1,61,10.22,3.19,16.55,12.61,2.69,0,Low,Spring,0,0.884
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2007-10-07,2007,10,7,280,36.76,8.83,60.37,34.78,5.9,0,High,Autumn,1,0.911
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2024-01-13,2024,1,13,13,3.84,2.37,23.55,15.85,1.79,0,Low,Winter,0,0.955
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2022-11-01,2022,11,1,305,7.44,3.87,28.58,31.1,3.04,0,Moderate,Autumn,0,0.882
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2003-09-16,2003,9,16,259,31.33,8.38,61.81,32.83,5.91,0,High,Autumn,1,0.918
ASIA_0025,Pandu,Brahmaputra,India,26.581,88.5394,2023-06-02,2023,6,2,153,21.15,8.28,46.63,19.03,4.74,0,Moderate,Summer,1,0.969
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2020-03-26,2020,3,26,86,2.76,1.6,19.29,7.34,1.28,0,Low,Spring,0,0.901
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2016-05-03,2016,5,3,124,9.75,6.45,26.1,13.13,3.01,0,Moderate,Spring,0,0.927
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2018-07-29,2018,7,29,210,22.66,6.29,47.21,28.74,4.73,0,Moderate,Summer,1,0.924
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2009-12-10,2009,12,10,344,11.07,2.7,20.59,24.37,3.06,0,Moderate,Winter,0,0.975
ASIA_0025,Pandu,Brahmaputra,India,26.581,88.5394,2001-08-05,2001,8,5,217,24.85,6.34,55.08,30.42,4.76,0,Moderate,Summer,1,0.932
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2012-09-01,2012,9,1,245,33.51,8.33,50.47,33.32,5.63,0,High,Autumn,1,0.896
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2014-12-20,2014,12,20,354,8.03,3.83,21.59,22.89,2.43,0,Low,Winter,0,0.95
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2010-02-10,2010,2,10,41,11.35,4.59,18.8,11.89,2.23,0,Low,Winter,0,0.917
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2018-03-17,2018,3,17,76,7.96,3.12,24.2,9.68,1.98,0,Low,Spring,0,0.885
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2010-11-07,2010,11,7,311,4.38,3.56,26.78,30.34,2.8,0,Low,Autumn,0,0.896
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2010-05-27,2010,5,27,147,8.24,5.23,29.82,15.4,3.02,0,Moderate,Spring,0,0.946
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2001-03-30,2001,3,30,89,9.02,2.1,12.26,8.93,1.83,0,Low,Spring,0,0.93
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2021-01-30,2021,1,30,30,4.66,3.35,19.77,8.98,2.4,0,Low,Winter,0,0.897
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2000-09-05,2000,9,5,249,28.85,7.18,55.45,32.99,5.22,0,High,Autumn,1,0.931
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2024-02-13,2024,2,13,44,15.91,5.36,25.02,13.86,3.69,0,Moderate,Winter,0,0.915
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2023-09-21,2023,9,21,264,30.76,9.35,56.38,36.79,5.9,0,High,Autumn,1,0.894
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2023-04-15,2023,4,15,105,8.06,5.06,29.64,13.73,2.52,0,Low,Spring,0,0.927
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2024-09-03,2024,9,3,247,29.54,6.05,53.07,36.19,4.63,0,Moderate,Autumn,1,0.95
ASIA_0025,Pandu,Brahmaputra,India,26.581,88.5394,2000-01-03,2000,1,3,3,4.44,2.83,18.8,18.93,1.72,0,Low,Winter,0,0.882
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2013-06-04,2013,6,4,155,17.77,7.21,43.7,16.34,4.52,0,Moderate,Summer,1,0.884
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2008-11-30,2008,11,30,335,3.22,2.64,25.27,29.03,1.82,0,Low,Autumn,0,0.985
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2004-01-28,2004,1,28,28,8.48,3.57,19.03,13.48,2.63,0,Low,Winter,0,0.948
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2016-07-19,2016,7,19,201,21.39,6.28,51.25,29.02,5.12,0,High,Summer,1,0.907
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2001-02-06,2001,2,6,37,7.85,3.11,10.98,14.28,1.47,0,Low,Winter,0,0.917
ASIA_0025,Pandu,Brahmaputra,India,26.581,88.5394,2023-05-10,2023,5,10,130,5.72,4.84,32.63,12.59,2.99,0,Low,Spring,0,0.985
ASIA_0025,Pandu,Brahmaputra,India,26.581,88.5394,2003-12-10,2003,12,10,344,10.9,4.28,30.06,26.95,2.46,0,Low,Winter,0,0.882
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2009-03-25,2009,3,25,84,4.88,2.82,14.54,6.52,2.14,0,Low,Spring,0,0.988
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2005-10-26,2005,10,26,299,32.59,7.36,49.11,34.35,4.97,0,Moderate,Autumn,1,0.909
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2004-03-04,2004,3,4,64,7.72,2.27,13.82,8.36,1.77,0,Low,Spring,0,0.917
ASIA_0025,Pandu,Brahmaputra,India,26.581,88.5394,2012-09-07,2012,9,7,251,28.67,6.16,53.93,37.65,5.01,0,High,Autumn,1,0.94
ASIA_0025,Pandu,Brahmaputra,India,26.581,88.5394,2002-04-09,2002,4,9,99,4.27,4.75,15.36,8.66,2.24,0,Low,Spring,0,0.966
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2021-06-27,2021,6,27,178,18.88,8.18,37.34,29.08,4.59,0,Moderate,Summer,1,0.954
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2023-06-20,2023,6,20,171,27.15,9.29,48.11,21.07,4.95,0,Moderate,Summer,1,0.99
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2012-04-12,2012,4,12,103,3.33,4.31,26.76,12.02,2.87,0,Low,Spring,0,0.959
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2014-03-16,2014,3,16,75,2.74,3.08,15.59,5.77,1.78,0,Low,Spring,0,0.949
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2003-01-08,2003,1,8,8,5.94,3.41,12.1,18.82,1.98,0,Low,Winter,0,0.967
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2007-08-23,2007,8,23,235,24.37,6.15,55.78,33.79,4.38,0,Moderate,Summer,1,0.942
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2007-01-29,2007,1,29,29,3.96,2.94,20.96,13.88,1.51,0,Low,Winter,0,0.9
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2013-10-09,2013,10,9,282,32.33,9.26,54.92,38.58,5.17,0,High,Autumn,1,0.9
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2011-07-17,2011,7,17,198,22.08,7.01,52.14,27.37,4.39,0,Moderate,Summer,1,0.947
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2011-10-30,2011,10,30,303,35.75,10.05,61.62,30.35,6.08,0,High,Autumn,1,0.892
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2013-04-26,2013,4,26,116,10.09,5.09,26.06,14.88,3.31,0,Moderate,Spring,0,0.914
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2014-08-29,2014,8,29,241,26.44,6.32,53.3,37.11,5.23,0,High,Summer,1,0.957
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2006-06-08,2006,6,8,159,18.08,7.74,48.48,20.35,4.49,0,Moderate,Summer,1,0.896
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2006-09-18,2006,9,18,261,29.07,6.64,48.85,35.47,4.79,0,Moderate,Autumn,1,0.886
ASIA_0025,Pandu,Brahmaputra,India,26.581,88.5394,2004-03-22,2004,3,22,82,2.93,2.02,18.63,11.13,1.87,0,Low,Spring,0,0.971
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2003-10-07,2003,10,7,280,32.76,7.03,46.75,36.66,5.12,0,High,Autumn,1,0.971
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2005-12-10,2005,12,10,344,5.17,2.63,22.13,24.16,1.79,0,Low,Winter,0,0.985
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2013-02-27,2013,2,27,58,29.32,5.91,36.81,9.68,4.47,0,Moderate,Winter,0,0.896
ASIA_0023,Tezpur,Brahmaputra,India,28.0852,88.0062,2013-09-22,2013,9,22,265,30.05,7.67,57.34,37.27,5.45,0,High,Autumn,1,0.905
ASIA_0025,Pandu,Brahmaputra,India,26.581,88.5394,2016-12-20,2016,12,20,355,5.78,3.52,19.4,21.42,1.76,0,Low,Winter,0,0.984
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2003-07-23,2003,7,23,204,21.61,5.02,52.24,27.51,4.19,0,Moderate,Summer,1,0.939
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2003-08-28,2003,8,28,240,25.14,7.61,60.2,38.06,5.01,0,High,Summer,1,0.898
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2017-07-02,2017,7,2,183,25.43,6.37,50.08,24.96,4.89,0,Moderate,Summer,1,0.906
ASIA_0024,Dibrugarh,Brahmaputra,India,28.4315,88.5462,2022-12-01,2022,12,1,335,6.03,2.35,15.7,24.58,2.64,0,Low,Winter,0,0.895
ASIA_0022,Guwahati,Brahmaputra,India,24.4732,90.0963,2021-09-17,2021,9,17,260,28.94,6.3,51.87,31.92,4.36,0,Moderate,Autumn,1,0.946
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2020-03-05,2020,3,5,65,11.86,4.12,26.47,6.13,2.65,0,Low,Spring,0,0.902
ASIA_0021,Dhubri,Brahmaputra,India,25.6687,91.0618,2007-05-11,2007,5,11,131,2.95,5.42,24.98,12.13,2.38,0,Low,Spring,0,0.915
ASIA_0025,Pandu,Brahmaputra,India,26.581,88.5394,2015-12-20,2015,12,20,354,6.69,3.39,14.6,22.62,2.37,0,Low,Winter,0,0.926
